Name,ODS_Code,Status,Address,City,Postcode,Country,Role
ELITE TEAMS LIMITED,J9U6H,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MEDICALEASE LTD.,J9U8B,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
HEADWAY HOUSING LIMITED,J9V2C,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
DBROTAS LTD,J9W4H,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CCW CARE LTD,J9W9T,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ICAREIMOVE,J9X1P,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
INSENTRAUK LTD,J9Z2V,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SALUKI CLINICAL,J9Z3G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
WEST PIER TELECOM LIMITED,K0A6J,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
HIDDEN TREASURE TRUST CIO,K0B0O,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
PONDIT LIMITED,K0B6S,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
GROVE HOSPITALS RADIOLOGY LTD,K0E2Z,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SALFORD AND TRAFFORD LMC LTD,K0E9V,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
TACTUUM LTD,K0I2W,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
LITTLE FISH (UK) LTD,K0I8Y,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CURE CLINICS TECHNOLOGY SERVICES LTD,K0M5E,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
LOGAN TOD & CO,K0M5K,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
LONDON MEDICAL LABORATORY,K0N2D,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
NORFOLK AND WAVENEY MIND,K0N5K,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
RECONNECT NORFOLK AND SUFFOLK,K0S1T,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MADE WELL COMMUNITY INTEREST COMPANY,K0T7T,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
DR FERN COOPER,K0W2U,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
TECHXI LIMITED,K1A8D,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SAY (SAME AS YOU) SUPPORT SERVICES LTD,K1B2Q,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
RE.DOCTOR,K1C9F,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SERVICES HUB FOR NORTH LINCOLNSHIRE AND GOOLE NHS TRUST,K1E1T,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SOLEHAWK CARE SERVICES LTD,K1G7H,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
TRUSTED SOLUTIONS GROUP LTD,K1I9A,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
THE HARVEYRHYS CLINIC LIMITED,K1L2Q,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
GATEWAY PSYCHOLOGY LTD,K1L8W,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MEDIGOLD HEALTH CONSULTANCY,K1M1Z,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
HEALTHY DIALOGUES LTD,K1V0J,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
PARALLEL IMAGING SOLUTIONS LIMITED,K1W2X,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SEFAM MEDICAL,K1W9D,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ANTARA HEALTH LIMITED,K2A8G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
REFINE SURGICAL,K2A8P,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
DONORFY LIMITED,K2B1T,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
TVM CHELTENHAM LTD,K2B2B,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CHESHIRE AUTISM PRACTICAL SUPPORT LTD,K2B9S,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MINDSAFE DIGITAL LTD,K2E4S,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CITIZENS ADVICE CARLISLE & EDEN,K2E8G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
PHOENIX MENTAL HEALTH SERVICES LLP,K2F7X,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
AMETHYST CLINICAL EDUCATION,K2H2P,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
THE MAYFAIR GP,K2K6N,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
RE:COGNITION HEALTH LIMITED,K2L1Y,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
HEALTH CHOICES GLOBAL LIMITED,K2L8T,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
FRONTLINE HEALTH PROFESSIONALS LTD,K2M8T,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
PHAROSAI LTD,K2N7C,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ADHD TREATMENT CENTRE LTD,K2O9P,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
COCREATE CONSULTANCY LTD,K2R8M,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MY SISTERS PLACE,K2U5H,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ACCESS HOPE LTD,K2W5V,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CPGB LTD,K2Y3B,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
EAST TO WEST TRUST,K2Y9G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
EPHEALTH UK LTD,K3B2H,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
VANTIVE LIMITED,K3B9D,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
HEARTFELT TECHNOLOGIES LTD,K3C1E,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
NE CONSULTANCY SERVICES (UK) LTD,K3D7J,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
PAGE BROS. (NORWICH) LIMITED,K3D9K,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SKB TECH SERVICES LTD,K3G3M,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CLOUDERA,K3J1K,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
PERSONAL ASSISTANT LTD,K3L9F,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
HUANG CONSULTANCY HEALTHCARE,K3M4Y,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
EP HEALTHCARE LTD,K3N0R,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ADVANCED CHILD CARE ASSESSMENTS LTD,K3O1C,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MANNA HOUSING GROUP LTD,K3Q9P,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ETHICAL HEALTHCARE LTD,K3S6D,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
NOISE SOLUTION CIC,K3U0O,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
FRESH START COMMUNITY HOUSING,K3U8G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
TRG EUROPE LIMITED,K3U9Y,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
EXE SQUARED LTD,K3W7F,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CALDERDALE COMMUNITY COACHING TRUST,K3X7M,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MY DAY CARE SERVICES LTD,K3Z8L,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
WORKTUAL LIMITED,K4B2E,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
VIRTUAL WARD TECHNOLOGIES LTD,K4C1J,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ETON PSYCHIATRISTS LTD,K4C7T,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
BUXTON MEDICA LTD,K4D0K,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
AUDIOLOGICAL SCIENCE LTD,K4F4F,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
INTERSOURCE MEDICAL SERVICES LTD.,K4H8Y,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
BRANDON MEDICAL COMPANY LIMITED,K4J4V,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
FINTEK SOFTWARE,K4L2K,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SAS - C&P - MKGP PLUS LTD,K4N8H,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
KEYSTREAM ANALYTICS LTD,K4S4T,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MICROBIRA MAAP-IR LIMITED,K4T5W,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SPICY MINDS LTD,K4T6E,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
TAKE OFF,K4X7D,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
FOOTPRINTS IN THE COMMUNITY,K5D2I,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SYNC (GBM DIGITAL TECHNOLOGIES LIMITED),K5G4E,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SOUTH ESSEX ADVOCACY SERVICES,K5J3G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
COVENTRY AND WARWICKSHIRE - FFICC VANGUARD,K5J8P,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
TOTAL CHIROPRACTIC LTD TRADING AS TOTAL HEALTH WEST BERKSHIRE,K5L8S,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
C2I CHAPTER ONE CIC,K5M5N,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
WEIGHTMANS LLP,K5O6T,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MEDICE UK,K5V0E,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
FOUNDA HEALTH BV,K5X1E,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MOON SURGICAL,K5X2Z,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SAFETY FIRST COMMUNITY TRAINING CENTRE,K5X3I,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CRO,K5Y1C,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
PRENUVO LTD,K6C6Z,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
THE BEFRIENDING SCHEME,K6H6S,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SHROPSHIRE ADHD SERVICE LTD,K6H7S,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
FAIR FUTURES CIC,K6K2F,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
OPTIMISED BUILDINGS LTD,K6M4Q,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
AIIMI LTD,K6M7M,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
PRIVATE GP CLINIC LTD,K6P0M,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SERVICES HUB FOR LEICESTERSHIRE COUNTY COUNCIL,K6Q3V,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CAMBRIDGE MEDICAL INNOVATION LTD,K6Q7Q,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CHAPELCROFT LTD,K6R4Y,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CHURCHILL CONTRACT SERVICES LTD,K6R6N,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SWIFT MEDICAL SOLUTIONS CIC,K6U2B,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
EXCELERATE TECHNOLOGY GROUP LTD,K6V8N,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CHI UK LTD,K6W8I,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
EAST OF ENGLAND PAEDIATRIC CRITICAL CARE AND SURGERY IN CHILDREN OPERATIONAL DELIVERY NETWORK,K6X8L,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
NURSEBUDDY,K6Y3K,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MEDICS.ACADEMY - VOPULUS LTD,K7A3B,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MODULECO HEALTHCARE LIMITED,K7C4V,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
WELLBEING WALKS,K7G1X,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CAREMATCH LIMITED,K7G8K,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
THE PORTOBELLO CLINIC,K7J6O,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CUSTODIA CYBER LTD,K7K7D,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
PIE FACTORY MUSIC,K7L8M,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
TELCONET LTD,K7U4F,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ALLSORTS GLOUCESTERSHIRE,K7U9B,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
WISE LVAS LTD,K7V5G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
DAWLISH GARDENS TRUST,K7X1M,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ARMIS,K7Z2J,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
LIGHTSHIP CLINICAL RESEARCH LIMITED,K7Z4X,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
EGRESS LTD,K8E1Q,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ARCADIA CARE LTD,K8E1X,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
PHARMADVANCE,K8E4V,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SHROPSHIRE AUTISM SERVICE LTD (T/A THE AUTISM SERVICE),K8E9D,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
NEW INTERNATIONAL MEDICAL LTD,K8J7S,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
HERTS CARS RADLETT LTD,K8M3X,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MEANTIME AMAT LIMITED,K8O2T,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
BURNHAM PHYSIOTHERAPY & SPORTS INJURY CLINIC LTD,K8P8Z,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
STAIRCASE13 LTD,K8P9N,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
OPEN PHARMACY LTD,K8Q5L,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
QBTECH LIMITED,K8R7Q,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
PLANRADAR LTD,K8S3V,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
WELLBEING FOR US,K8V0V,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
LIGHTSHINE CHILDRENS CARE HOMES LTD,K8V8H,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CITIZENS ADVICE MID MERCIA,K8W3C,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ASHBERRY CARE SERVICES LIMITED,K8Y8S,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
THE STAFF COLLEGE: LEADERSHIP IN HEALTHCARE,K8Z0I,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CLEAR VISUAL COMMUNICATIONS LTD,K8Z1P,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MY LONDON PHARMACY,K9F9K,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MADE TECH GROUP PLC,K9G5K,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
BASIC HEALTHCARE LTD,K9H6P,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
FENOMENAI,K9H6W,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SAFEHAND CONSULTING LIMITED,K9J9U,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
BLACK COUNTRY MENTAL HEALTH,K9J9V,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
STAR CARE AGENCY LTD,K9K7V,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
LATCHAID LTD,K9P6E,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
NAFS HEALTH CONSULTANCY AND TRAINING,K9S0M,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ENTIA LTD,K9S2R,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ORTHTEAM CENTRE,K9T3A,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SGC HOLDINGS T/A SGC SECURITY SERVICES,K9V0H,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
THE DO GOOD GIFT CO LTD,L0A5M,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
HAMPSHIRE DERMAL AESTHETICS,L0D0D,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
EVOLVING MINDSET,L0F6B,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
REDICARE CONTROL LIMITED,L0I8Q,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MENSCRAFT,L0J2B,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
I CARE SERVICE PROVIDERS LTD,L0K4D,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SIGNATURE MEDICAL LTD,L0L5N,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
WEALDEN LEISURE LIMITED T/A FREEDOM LEISURE,L0O7U,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
THAMES REACH CHARITY,L0R9V,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
I3WORKS LIMITED,L0X3N,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CUTLASS CARE SERVICES LTD,L0X3U,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
NOVATEK EUROPE,L0X9S,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
INTEGRATED PAIN SERVICES LIMITED,L1A3B,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MAMEDICA LIMITED,L1B3E,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
BENARISHOMEUK,L1B5U,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
TRAKCEL LTD,L1E0W,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
LINET UK LIMITED,L1F3M,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
TRAFFORD COMMUNITY COLLECTIVE,L1K7N,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
COMMUNICOURT LTD.,L1L4P,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CRE8 SOFTWARE SOLUTIONS,L1L9C,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
LAMBDA MEDICAL LTD,L1T1I,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
DR HUB LTD,L1U1G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CARE SUPPORT PATNERS LTD,L1V9M,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SORSO.XYZ LTD,L1Y6O,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
NEUROPSYCH SOLUTIONS LTD,L2A6K,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SOMERSET HOMELESS AND INCLUSION HEALTH,L2B2M,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SERVICES HUB FOR SUSSEX PARTNERSHIP NHS FT,L2B9G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
HOUSE OF HEALTH,L2B9W,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SYSTEMTRANSFORM LTD,L2C6V,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
BRIDGING CHANGE,L2C8V,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
VISION REDBRIDGE CULTURE & LEISURE,L2H0B,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MOMENTM HEALTH LIMITED,L2H3J,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
LINCS INSPIRE LIMITED,L2K9F,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
FIKA COMMUNITY LIMITED,L2Q3G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
KIRKLEES CARE ASSOCIATION,L2R6C,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MVINE LTD,L2S3Q,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
HOME-START OXFORD,L2T2E,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SERVICES HUB FOR WAKEFIELD METROPOLITAN DISTRICT COUNCIL,L2T7A,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
DENTAL BEAUTY GROUP LTD,L2U4D,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
LEVA CLINIC,L2W3I,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CANCER SUPPORT YORKSHIRE,L2X2S,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MED ARCADE LTD,L2X3N,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ECHOF&M,L2X4V,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
DEM DX LTD,L2X8A,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ASI LONDON B LTD T/A ONE WELBECK SURGERY CENTRE,L2Y2N,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ALEGRE LIMITED,L2Z6J,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MEDICAL ASSURED GROUP LIMITED,L3B9F,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
PANWORLD LIMITED,L3D1K,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ASTERIX HEALTH,L3D7E,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
HEALTH PLACE LIMITED,L3E9V,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
4 MEDICAL CLINICAL SOLUTIONS LTD,L3F2E,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
LIVED EXPERT,L3G2W,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
EDGEBITS LIMITED,L3I4G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
RTC MEDICAL SOLUTIONS LTD,L3I5U,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CUTTING EDGE DESIGN LTD,L3J2V,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ACROSS MEDICAL,L3L3J,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
HUGH STEEPER LTD,L3P0J,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
LIBRARIES UNLIMITED,L3T1X,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
THE ELDER TREE BEFRIENDING SERVICE,L3U6W,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
AMULET (CHURCHILL SECURITY SOLUTIONS) LIMITED,L3Y4F,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
EMMY MEDICAL LTD,L3Y6Z,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
HOMEMED HEALTHCARE LTD,L3Z3N,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MONEY GUIDED,L3Z6J,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CARITAS RECRUITMENT LTD,L3Z8D,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SKYLINE SUPPORTED LIVING LTD,L4A5D,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ACCOUNTING DOCTORS LTD,L4B4H,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
PRIMARY HEALTHCARE DERBY,L4C8K,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MYOTAS,L4G1U,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
THE KENWARD TRUST,L4J4S,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
RATEMYSHIFT LIMITED,L4N9O,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
VIR HEALTH LIMITED,L4P4O,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
HEARING HELP ESSEX,L4S8X,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CORE BUSINESS SYSTEMS LIMITED,L4S8Y,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
